Id,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
12081,177,41,0,0,0,240,0,0,224,9881,45,22,938
12082,192,41,0,5,41,281,1,0,261,15205,45,18,1061
12083,295,73,0,2,0,0,0,0,199,10088,40,16,195
12084,339,147,0,0,6,246,0,0,89,7831,44,21,283
12085,493,41,0,0,38,101,0,0,189,6711,41,15,787
12086,289,109,0,0,23,29,0,0,133,16669,45,19,557
12087,521,41,0,0,70,124,0,0,29,5200,46,24,1220
12088,221,41,0,5,15,24,0,0,170,10981,45,20,1145
12089,392,41,0,0,78,21,1,0,11,17779,43,24,148
12090,345,78,0,0,0,216,1,0,181,1629,40,14,454
12091,345,78,0,0,0,216,1,0,181,1629,40,14,450
12092,10,136,0,0,15,195,0,0,189,4637,43,16,230
12093,365,133,0,0,9,233,0,0,199,3911,42,17,1171
12094,346,41,0,0,82,208,0,1,196,9909,44,19,32
12095,116,130,0,0,49,183,1,1,181,8544,41,15,314
12096,264,41,0,0,0,24,1,0,173,9566,44,23,353
12097,345,78,0,0,0,216,1,0,181,1629,40,14,444
12098,327,120,0,0,0,240,1,0,190,8214,44,24,1045
12099,245,2,1,0,0,0,1,0,224,13526,40,24,212
12100,345,78,0,0,0,216,1,0,181,1629,40,14,430
12101,221,41,0,5,15,24,0,0,195,10723,45,19,773
12102,327,120,0,0,60,224,0,0,250,2974,45,24,1139
12103,100,41,0,0,70,199,0,0,238,8889,44,25,675
12104,283,41,0,0,27,211,0,0,208,5629,45,17,125
12105,493,41,0,0,38,101,0,0,196,6706,44,21,623
12106,399,94,0,0,8,212,0,0,216,16644,40,24,348
12107,493,41,0,0,38,101,0,0,196,6807,41,15,1128
12108,221,41,0,5,9,241,1,0,201,3757,45,17,1377
12109,245,2,17,2,0,0,0,0,217,855,40,23,1408
12110,80,67,0,3,0,240,0,0,127,4341,41,17,826
12111,485,41,0,0,21,115,0,0,40,18148,43,25,1391
12112,228,41,0,0,15,24,1,0,212,18455,46,21,1155
12113,173,62,0,0,78,222,0,0,206,8273,45,18,1395
12114,346,41,0,0,29,72,0,1,209,18239,45,21,646
12115,345,78,0,0,0,216,1,0,181,1629,40,14,1116
12116,245,2,0,6,0,0,1,0,45,18115,44,18,379
12117,221,41,0,0,1,251,0,0,201,5652,46,22,150
12118,283,41,0,0,38,177,0,0,173,5114,44,20,1283
12119,28,98,0,0,12,232,1,0,165,10439,46,20,189
12120,304,41,0,0,82,233,0,0,89,11659,45,24,988
12121,493,41,0,0,38,101,0,0,190,6541,42,21,1393
12122,283,41,0,0,4,187,0,0,215,6160,41,24,1386
12123,82,130,0,0,15,211,1,0,78,9050,41,16,734
12124,311,41,0,0,20,95,1,1,82,16694,43,16,1378
12125,493,41,0,5,38,57,0,0,208,5708,44,24,318
12126,245,2,0,0,0,0,1,0,199,10168,44,21,555
12127,245,2,0,6,0,112,1,0,222,11318,46,19,868
12128,191,41,0,5,60,158,1,0,235,3434,44,18,324
12129,129,41,0,0,6,275,0,1,138,17814,45,24,503
12130,245,2,16,3,0,0,0,0,234,922,41,15,648
12131,32,94,0,0,0,194,1,0,216,17830,40,22,1127
12132,221,41,0,0,1,251,0,0,201,5585,44,21,332
12133,327,120,0,2,0,0,0,0,67,10088,42,21,297
12134,283,41,0,0,60,227,0,1,226,11709,46,19,496
12135,277,94,0,0,9,199,1,0,211,2413,46,16,938
12136,327,120,0,6,0,0,0,0,222,12249,0,4,30
12137,255,135,0,5,13,224,0,0,195,8136,45,24,863
12138,485,41,0,0,35,175,0,1,216,1974,42,23,1354
12139,327,120,0,4,0,112,1,0,11,7988,40,21,115
12140,283,41,0,0,4,223,0,1,210,12030,41,22,1024
12141,245,2,16,0,0,112,1,0,205,2503,40,15,835
12142,339,147,0,0,6,244,0,0,199,6914,42,18,1380
12143,116,130,0,0,1,147,1,0,220,5633,43,15,141
12144,32,41,0,0,1,251,0,0,161,10491,45,15,570
12145,403,48,0,0,32,40,0,0,222,16863,42,25,166
12146,392,41,0,0,6,17,0,1,222,706,46,24,275
12147,32,67,0,0,1,211,1,0,239,8244,41,16,1083
12148,521,41,0,0,23,280,0,0,249,14905,42,19,1029
12149,485,41,0,0,70,230,0,0,206,8698,42,21,1351
12150,311,41,0,0,78,229,1,0,221,9727,45,22,249
12151,345,78,0,0,0,216,1,0,181,1629,40,14,416
12152,241,130,0,0,60,221,0,0,212,4598,41,14,274
12153,368,41,0,5,82,177,0,0,215,4480,46,23,331
12154,392,41,0,0,15,2,0,0,238,18066,45,18,867
12155,345,78,0,0,0,216,1,0,181,1629,40,14,1110
12156,116,130,0,0,31,88,0,0,220,1718,44,15,1088
12157,485,41,0,0,27,183,0,0,232,3800,45,17,1407
12158,192,41,0,5,30,259,0,0,261,12191,46,19,47
12159,169,125,0,5,2,222,1,0,50,12061,45,23,310
12160,192,41,0,5,23,248,1,0,181,12024,44,14,724
12161,87,121,0,0,0,216,1,0,181,12285,45,14,1219
12162,414,78,0,5,22,265,0,0,230,10490,42,17,573
12163,221,41,0,5,15,24,0,0,190,10938,43,17,11
12164,165,130,0,0,6,208,0,0,208,8459,43,25,157
12165,245,2,0,0,0,216,0,0,240,3188,44,20,274
12166,392,41,0,0,78,57,0,0,229,2239,43,17,232
12167,443,41,0,0,0,13,0,0,241,10879,45,16,1385
12168,370,41,0,0,0,273,1,0,1,6245,42,24,366
12169,348,41,1,0,2,183,1,0,234,5256,40,19,842
12170,327,120,0,2,1,273,1,1,218,3631,44,21,501
12171,345,78,0,0,0,216,1,0,181,1629,40,14,432
12172,327,120,0,5,0,1,1,0,207,2490,38,6,0
12173,192,41,0,5,20,277,1,0,264,11315,43,21,188
12174,221,41,0,6,0,0,1,0,252,17265,40,17,186
12175,245,2,16,0,0,1,0,0,45,4252,46,18,548
12176,485,41,0,0,30,129,0,0,8,18323,42,16,1433
12177,404,41,0,0,0,251,0,0,177,9641,42,22,1347
12178,245,2,14,0,0,112,1,1,211,11740,44,20,387
12179,221,41,0,0,38,24,0,0,89,13238,40,19,141
12180,327,120,0,6,0,0,0,0,222,11942,11,4,30
12181,443,41,0,0,1,13,1,1,153,13763,45,15,130
12182,9,41,0,0,27,187,1,0,254,11649,41,24,949
12183,493,41,0,0,38,79,0,0,186,7764,41,23,280
12184,346,41,0,0,1,211,0,0,203,3745,40,22,396
12185,346,41,0,0,12,247,0,1,206,14811,44,22,1285
12186,283,41,0,0,58,106,1,0,181,3783,41,19,1320
12187,493,41,0,5,38,46,0,0,189,5909,42,19,594
12188,221,41,0,5,15,24,0,0,170,10773,43,20,1139
12189,485,41,0,0,23,26,0,1,215,13724,40,21,801
12190,447,41,0,5,19,225,0,0,243,4856,44,18,739
12191,407,121,0,0,15,90,0,1,262,4815,44,25,121
12192,493,41,0,0,38,101,1,0,195,6875,41,25,1202
12193,80,67,0,2,0,0,0,0,6,5670,46,24,222
12194,493,41,0,0,38,101,0,0,196,6554,42,25,1115
12195,245,2,18,0,1,251,1,0,253,11626,40,22,585
12196,245,2,2,0,0,68,0,0,31,1932,40,23,423
12197,289,109,0,0,18,28,1,1,219,17085,44,15,7
12198,283,41,0,0,38,191,0,0,209,5582,42,25,352
12199,342,69,0,0,70,220,1,0,267,6142,42,23,768
12200,346,41,0,0,12,263,0,1,216,15186,41,15,205
12201,414,78,0,5,20,250,0,0,222,9250,40,15,602
12202,32,94,0,2,0,0,0,0,161,10088,40,19,1075
12203,485,41,0,0,1,187,0,0,205,3908,45,22,235
12204,338,83,0,0,2,278,0,0,96,11055,46,23,935
12205,204,41,0,5,15,13,1,0,212,17987,41,18,403
12206,485,41,0,0,6,33,0,0,40,15038,44,20,1389
12207,493,41,0,0,38,135,0,0,195,7234,45,25,401
12208,221,41,0,5,0,216,0,0,218,3236,42,24,1036
12209,128,94,0,0,0,262,1,0,233,9747,46,25,271
12210,169,125,0,5,2,212,1,0,36,10813,44,21,149
12211,245,2,14,0,1,1,1,0,215,8107,40,17,381
12212,493,41,0,5,27,46,0,0,182,5690,46,19,364
12213,485,41,0,0,32,104,0,0,231,18079,42,19,1415
12214,493,41,0,0,38,167,0,0,190,7555,45,25,314
12215,245,2,1,2,0,0,1,0,196,13349,45,20,215
12216,32,41,0,0,38,230,1,1,239,9994,45,15,1155
12217,55,94,0,5,2,167,0,0,233,12709,44,25,688
12218,32,94,0,0,30,91,1,0,232,16897,41,24,336
12219,213,41,0,0,27,124,0,0,260,3171,45,25,645
12220,327,120,0,5,0,1,1,0,24,4906,31,6,0
12221,311,41,0,0,16,93,1,1,42,16505,42,17,1225
12222,76,130,0,0,15,2,0,0,222,1860,45,22,1272
12223,245,2,1,0,0,273,1,1,227,11550,46,17,705
12224,231,41,0,0,38,183,0,0,177,7754,41,20,146
12225,503,41,0,0,0,240,1,0,111,15976,42,19,1378
12226,203,41,0,0,0,2,1,0,228,17260,45,20,448
12227,32,94,0,0,60,232,0,0,189,6181,44,15,24
12228,131,98,0,0,49,68,0,0,226,6482,44,22,1058
12229,245,2,0,0,0,0,1,0,237,2785,43,19,982
12230,493,41,0,0,38,135,0,0,190,7268,41,24,494
12231,140,138,0,0,45,277,1,0,145,14220,41,23,526
12232,406,121,0,0,6,269,1,1,177,11346,45,9,786
12233,32,94,0,0,9,47,0,0,205,15874,40,25,23
12234,32,94,0,0,15,256,1,0,220,7363,41,18,52
12235,446,77,0,3,0,0,0,0,254,8681,40,16,230
12236,152,41,1,0,1,24,0,0,206,14947,44,24,718
12237,245,2,0,2,0,112,0,0,20,9091,41,16,474
12238,493,41,0,0,38,101,0,0,199,6692,42,24,780
12239,345,78,0,0,0,216,1,0,181,1629,40,14,436
12240,32,94,0,0,24,37,0,0,239,15373,45,23,372
12241,192,41,0,5,32,264,1,0,226,13145,41,18,493
12242,327,120,0,3,0,1,1,0,234,10545,45,17,125
12243,245,2,1,0,0,0,1,0,111,1697,43,20,448
12244,231,41,0,0,1,13,0,0,205,9186,40,24,452
12245,116,130,0,0,38,201,1,1,122,7591,41,19,301
12246,245,2,16,0,0,0,1,0,145,4130,43,19,910
12247,327,120,0,0,15,208,0,0,227,1635,42,24,1324
12248,368,41,0,5,70,124,0,0,208,3859,41,24,392
12249,493,41,0,0,38,101,0,0,189,6574,44,19,158
12250,245,2,1,0,0,24,1,1,227,14320,46,17,709
12251,245,2,0,0,0,240,1,0,189,4188,41,17,936
12252,110,114,0,0,60,177,0,0,165,2724,44,21,1288
12253,155,10,0,5,0,194,1,0,170,3431,29,4,30
12254,477,41,0,0,78,221,0,0,250,10500,46,22,425
12255,473,94,0,0,13,224,0,0,235,2777,40,20,293
12256,245,2,0,0,1,205,1,1,195,5998,44,25,195
12257,32,94,0,0,70,241,0,0,267,7694,43,18,474
12258,493,41,0,0,38,101,0,0,190,6550,43,15,1276
12259,485,41,0,0,22,42,0,0,7,14618,43,18,145
12260,406,121,0,0,38,177,0,0,190,3269,46,7,786
12261,29,41,0,0,6,219,1,0,237,9155,45,15,291
12262,327,120,0,6,0,0,0,0,222,12502,32,4,30
12263,493,41,0,0,38,101,0,0,190,6533,45,14,474
12264,392,41,0,0,27,124,0,0,98,2831,46,21,931
12265,342,69,0,0,70,225,1,0,252,8659,40,16,1020
12266,493,41,0,0,38,167,0,0,190,7288,44,24,924
12267,521,41,0,0,36,18,0,1,13,16101,40,25,327
12268,283,41,0,0,38,211,0,0,173,5712,41,19,83
12269,493,41,0,5,27,46,0,0,195,5746,46,19,181
12270,116,130,0,0,49,183,1,1,211,8137,41,15,320
12271,415,40,0,6,0,0,0,0,222,14911,43,25,131
12272,345,78,0,0,0,216,1,0,181,1629,40,14,456
12273,283,41,0,0,82,183,0,0,221,5159,41,21,1266
12274,477,41,0,0,1,101,1,0,218,9306,40,14,546
12275,392,41,0,0,6,14,1,0,16,18615,42,22,864
12276,521,41,0,0,23,4,0,1,250,16599,42,20,1174
12277,485,41,0,0,16,33,0,0,253,16635,40,25,234
12278,32,94,0,0,4,38,0,0,246,15309,46,22,720
12279,487,41,0,0,12,205,0,0,210,11736,46,21,361
12280,327,120,0,6,0,194,0,0,182,1836,42,15,263
12281,192,41,0,5,26,16,0,0,222,12694,40,21,1098
12282,493,41,0,0,38,101,0,0,195,6897,41,16,371
12283,327,120,0,5,0,1,1,0,261,10458,20,6,0
12284,404,41,0,0,15,251,1,1,177,15703,43,23,391
12285,493,41,0,5,38,46,0,0,186,5686,46,23,1091
12286,221,41,0,5,9,241,0,0,201,3853,42,22,87
12287,493,41,0,0,38,101,0,0,199,6830,41,23,1118
12288,485,41,0,0,10,54,0,0,6,17102,44,14,1363
12289,245,2,14,0,0,216,1,1,182,769,41,15,444
12290,493,41,0,5,38,46,0,0,190,6013,45,24,437
12291,116,130,0,0,14,41,1,0,217,970,44,24,401
12292,245,2,18,2,0,0,0,0,189,13946,41,25,1393
12293,32,94,0,0,16,28,1,0,232,13396,40,25,1037
12294,283,41,0,0,82,263,0,0,228,15734,45,25,737
12295,297,122,0,0,6,237,0,0,208,10113,43,14,1233
12296,485,41,0,0,11,60,0,0,20,17544,46,22,639
12297,392,41,0,0,6,25,1,0,221,487,43,24,67
12298,12,114,0,0,0,2,0,0,182,12416,46,20,87
12299,245,2,1,0,0,158,1,0,209,8623,43,17,861
12300,485,41,0,0,6,18,0,0,248,14615,40,21,1424
12301,245,2,16,0,0,0,1,1,170,3796,45,14,344
12302,493,41,0,5,38,46,0,0,189,5746,41,19,219
12303,490,24,0,5,37,277,1,0,209,16268,40,15,1291
12304,221,41,0,5,16,267,0,0,196,5676,45,19,118
12305,189,99,0,0,0,273,1,0,224,13381,40,22,523
12306,404,41,0,0,0,251,1,0,220,3392,42,17,427
12307,339,147,0,0,14,265,0,0,215,9981,44,16,912
12308,345,78,0,0,0,216,1,0,181,1629,40,14,458
12309,313,41,0,0,27,68,1,0,186,13901,40,25,120
12310,245,2,14,3,0,0,1,0,265,2748,44,17,454
12311,241,130,0,0,38,24,1,0,246,8986,43,16,185
12312,32,94,0,0,60,234,0,0,261,6024,44,23,29
12313,149,41,0,0,38,35,0,0,177,1393,45,15,304
12314,493,41,0,0,38,101,0,0,195,7117,46,25,227
12315,38,110,0,0,38,35,1,0,207,6391,41,19,483
12316,297,122,0,0,8,241,0,0,208,10117,44,24,1259
12317,245,2,0,0,0,210,1,0,181,3513,43,24,649
12318,221,41,0,0,27,135,0,0,215,13841,46,21,363
12319,327,120,0,6,0,0,0,0,222,12458,2,4,30
12320,116,130,0,0,12,276,0,0,208,13520,41,20,505
12321,311,41,0,0,30,99,1,1,113,16575,42,22,1220
12322,477,41,0,0,60,201,1,0,229,12338,44,19,242
12323,116,130,0,0,11,271,1,1,190,13813,44,25,761
12324,345,78,0,0,0,216,1,0,181,1629,40,14,444
12325,116,130,0,0,49,167,0,0,145,7979,44,19,994
12326,483,119,0,4,0,1,1,0,219,4800,46,22,1026
12327,245,2,1,0,0,0,1,0,196,18291,41,24,261
12328,241,130,0,6,0,240,1,0,265,7520,40,23,431
12329,345,78,0,0,0,216,1,0,181,1629,40,14,444
12330,526,41,0,0,70,90,0,0,210,8962,44,21,336
12331,345,78,0,0,0,216,1,0,181,1629,40,14,1070
12332,254,41,0,5,82,31,0,0,239,16417,40,14,1311
12333,221,41,0,0,2,147,1,0,180,3897,46,21,715
12334,245,2,1,0,0,216,1,0,161,8275,44,23,305
12335,245,2,0,0,15,112,1,1,203,4224,41,25,473
12336,493,41,0,0,38,101,0,0,196,6864,44,18,432
12337,363,94,0,0,0,112,1,0,207,1508,41,15,508
12338,513,41,0,0,1,57,0,0,177,18519,45,19,1239
12339,371,41,0,3,0,0,0,0,231,10441,43,24,1234
12340,213,41,1,0,27,90,0,0,210,8632,46,19,254
12341,432,41,0,0,1,24,0,0,181,1298,40,20,1216
12342,521,41,0,0,23,276,0,0,216,14123,42,15,964
12343,245,2,16,0,0,1,0,0,89,9375,44,16,577
12344,32,94,0,2,0,0,0,0,211,10088,41,22,749
12345,245,2,1,0,0,0,1,0,195,4064,41,18,568
12346,283,41,0,0,10,271,1,0,232,18096,46,25,67
12347,392,41,0,0,0,24,1,0,186,11479,43,22,1341
12348,493,41,0,0,38,101,0,0,196,6965,40,15,1171
12349,228,41,0,0,60,147,1,0,199,9164,44,24,1318
12350,414,78,0,5,15,35,0,0,190,826,44,22,416
12351,213,41,1,0,15,263,0,0,209,3387,44,25,1263
12352,213,41,0,6,0,112,0,0,189,1306,44,15,1089
12353,432,41,0,0,1,24,0,0,199,1317,41,19,461
12354,245,2,14,3,0,0,0,0,173,18186,45,21,158
12355,493,41,0,0,38,101,0,0,190,6582,42,21,181
12356,213,41,1,0,27,90,0,0,249,10381,41,19,539
12357,392,41,0,0,78,4,1,0,39,16955,42,25,197
12358,33,41,0,0,0,1,0,1,262,15385,40,16,40
12359,392,41,0,0,27,46,1,0,181,11660,40,15,66
12360,273,98,0,0,78,187,0,1,216,5047,41,14,853
12361,477,41,0,0,1,124,1,0,72,8678,41,16,504
12362,245,2,0,0,27,13,1,0,100,7431,45,24,248
12363,521,41,0,0,20,278,0,0,2,15889,44,21,1336
12364,163,51,0,0,1,251,0,0,207,7658,43,17,1269
12365,392,41,0,0,0,2,1,0,184,11316,44,14,1003
12366,392,41,0,0,15,272,0,0,41,14296,46,24,249
12367,32,94,0,0,30,96,1,0,14,17311,42,25,1303
12368,485,41,0,0,2,25,1,1,6,14719,40,14,1360
12369,493,41,0,0,38,79,0,0,186,7731,40,18,1048
12370,311,41,0,0,20,72,1,0,47,15461,43,22,1230
12371,245,2,14,2,0,240,1,0,251,13591,44,22,269
12372,379,74,0,0,10,221,0,0,189,2791,45,19,38
12373,245,2,16,0,0,112,1,1,208,15722,41,17,178
12374,489,41,0,0,1,13,0,0,210,9929,44,21,125
12375,219,41,0,5,27,205,0,0,153,7199,41,24,1072
12376,283,41,0,0,15,101,0,1,216,3261,41,22,961
12377,228,41,0,0,60,147,1,0,199,9113,44,15,1316
12378,521,41,0,0,70,177,0,0,242,8073,41,17,189
12379,305,41,0,0,60,79,0,0,210,8257,41,19,813
12380,273,41,0,6,0,112,1,0,218,15353,45,19,71
12381,245,2,0,0,0,46,1,0,182,1308,45,21,1404
12382,345,78,0,0,0,216,1,0,181,1629,40,14,442
12383,392,41,0,0,1,283,1,0,229,17026,46,25,341
12384,485,41,0,0,18,242,0,0,218,7866,41,15,319
12385,487,41,0,0,78,221,1,0,9,13708,42,25,387
12386,403,48,0,0,32,29,0,0,209,16524,40,25,275
12387,245,2,14,0,27,273,1,0,222,13687,46,17,1202
12388,314,168,0,0,82,219,0,0,190,7649,45,19,253
12389,165,130,0,0,35,278,0,0,211,17831,45,23,459
12390,415,40,0,6,0,0,1,0,222,16400,43,19,166
12391,475,94,0,0,0,194,1,0,181,15817,41,23,682
12392,245,2,14,0,0,13,0,1,238,754,40,25,334
12393,213,41,1,0,27,90,0,0,203,9965,41,19,516
12394,403,48,0,0,32,28,0,0,224,16465,44,25,274
12395,283,41,0,0,82,177,0,0,199,7408,45,19,573
12396,443,41,0,0,0,101,0,1,100,2507,40,23,123
12397,313,41,0,0,38,79,0,0,231,15847,43,24,900
12398,485,41,0,0,78,253,0,1,237,10225,45,17,404
12399,32,94,0,0,30,176,1,0,199,5222,42,14,236
12400,415,40,0,6,0,0,0,0,222,15102,41,16,574
12401,245,2,1,0,0,2,1,0,177,6666,42,24,604
12402,415,40,0,5,1,220,0,0,243,12173,41,25,488
12403,485,41,0,0,35,132,1,1,227,259,46,24,335
12404,56,28,0,5,0,273,0,0,265,9517,41,21,159
12405,477,41,0,0,82,29,1,0,255,1830,40,22,394
12406,297,122,0,0,8,241,1,0,208,10217,44,15,1240
12407,345,78,0,0,0,216,1,0,181,1629,40,14,142
12408,100,41,0,0,0,35,0,0,206,16261,40,20,241
12409,283,41,0,0,12,253,0,1,11,15918,41,25,569
12410,245,2,5,2,0,0,0,0,186,8393,40,23,401
12411,69,130,0,0,38,183,0,0,173,10651,45,20,511
12412,485,41,0,0,44,131,0,1,242,18646,41,19,557
12413,241,130,0,0,4,236,0,0,216,10374,40,20,750
12414,297,122,0,0,60,213,0,0,205,7292,40,24,207
12415,383,41,0,0,23,50,1,0,226,17391,42,23,1147
12416,9,41,0,0,27,187,1,0,219,11895,41,24,29
12417,221,41,0,5,6,231,0,0,209,3601,41,19,1250
12418,493,41,0,0,38,101,0,0,189,6929,43,19,962
12419,245,2,17,2,0,0,0,0,153,12582,44,18,121
12420,27,41,0,0,1,262,0,0,222,852,46,17,1083
12421,414,78,0,5,24,236,0,0,203,9410,40,0,787
12422,32,94,0,2,0,0,0,0,220,10088,43,17,53
12423,221,41,0,6,0,112,0,0,252,14285,40,17,187
12424,493,41,0,0,38,101,0,0,199,6792,42,25,1426
12425,228,41,0,0,78,191,1,0,186,6136,46,14,1384
12426,228,41,0,0,27,57,0,0,237,1735,45,15,328
12427,124,130,0,0,27,251,1,0,56,2576,44,17,549
12428,295,96,0,5,15,2,0,0,228,2198,45,14,908
12429,245,2,0,2,0,0,0,0,239,15848,40,25,355
12430,412,95,0,0,1,251,0,0,67,6406,42,16,247
12431,245,2,0,6,0,112,1,0,161,2046,43,17,346
12432,392,41,0,0,78,57,0,0,228,2078,41,25,528
12433,32,94,0,2,0,0,0,0,196,10088,43,25,740
12434,245,2,0,0,0,0,1,0,165,8175,44,25,332
12435,80,67,0,6,0,0,1,0,268,13217,40,17,416
12436,521,41,0,0,9,238,1,0,253,11012,46,15,572
12437,237,41,0,0,6,250,1,0,222,17148,40,19,1246
12438,477,41,0,0,1,187,1,0,2,9379,44,14,65
12439,245,2,16,2,0,0,0,0,170,4458,40,14,752
12440,485,41,0,0,29,122,0,0,38,529,42,23,1384
12441,392,41,0,0,15,68,0,0,217,1130,41,19,221
12442,221,41,0,0,27,273,0,0,251,11733,46,18,337
12443,337,65,0,0,8,229,0,0,227,12370,46,25,51
12444,521,41,0,0,36,34,1,0,2,16553,44,18,219
12445,32,67,0,0,70,25,0,0,5,374,46,23,9
12446,493,41,0,5,27,46,0,0,189,5705,41,19,220
12447,506,41,0,0,6,224,1,0,217,11231,40,24,428
12448,297,122,0,0,20,282,0,0,67,17957,40,17,1388
12449,342,136,0,0,78,222,0,0,224,11364,46,22,246
12450,327,120,0,5,8,187,0,0,165,5163,44,9,788
12451,311,41,0,0,14,45,1,0,91,14087,43,17,1223
12452,521,41,0,0,20,268,0,1,4,13744,46,19,1323
12453,493,41,0,0,38,101,0,0,195,7096,42,24,486
12454,485,41,0,0,18,69,0,1,42,18026,46,20,163
12455,221,41,0,5,60,187,0,0,190,17523,40,14,1074
12456,133,5,0,0,2,249,1,1,97,15394,46,19,615
12457,245,2,16,0,0,1,1,0,170,639,46,23,185
12458,74,41,0,0,78,219,1,0,211,11595,44,20,904
12459,339,147,0,0,6,245,1,0,170,6539,45,20,1309
12460,392,41,0,0,8,31,1,0,27,903,43,21,1026
12461,245,2,14,0,0,194,1,0,195,2889,41,19,658
12462,168,47,0,0,70,212,0,0,189,4923,46,23,218
12463,383,41,0,0,36,91,1,0,205,18612,42,18,131
12464,493,41,0,0,38,101,0,0,189,6512,43,15,671
12465,392,41,0,0,9,11,1,1,228,638,45,24,608
12466,412,95,0,0,1,251,0,0,196,8795,45,24,415
12467,245,2,1,0,0,2,0,0,239,18003,40,14,505
12468,485,41,0,0,31,114,0,0,230,18044,43,15,1354
12469,392,41,0,0,6,15,1,0,222,475,44,15,363
12470,245,2,0,2,0,0,1,0,241,13805,41,24,792
12471,485,41,0,0,21,121,0,0,13,18012,46,16,1421
12472,327,120,0,6,0,112,0,0,224,4258,43,25,57
12473,289,109,0,0,14,18,1,0,211,17619,40,16,1231
12474,327,120,0,6,0,0,0,0,222,12431,28,4,30
12475,217,41,0,0,1,195,0,0,218,2712,44,14,623
12476,245,2,0,0,1,240,1,1,111,5131,41,15,417
12477,245,2,18,2,0,0,0,0,205,12485,45,16,1077
12478,485,41,0,0,29,97,0,0,246,122,44,25,1405
12479,32,94,0,0,16,25,0,0,177,12392,43,15,259
12480,392,41,0,0,15,35,0,0,228,191,41,23,350
12481,521,41,0,0,4,215,0,1,2,9072,46,16,97
12482,221,41,0,5,38,113,0,0,189,14622,42,18,1240
12483,221,41,0,5,16,267,0,0,190,5887,41,19,1250
12484,245,2,1,2,0,0,0,0,226,14650,44,25,506
12485,245,2,0,0,0,216,1,0,203,8503,41,15,246
12486,415,40,0,6,0,0,0,0,222,14777,44,25,609
12487,311,41,0,0,25,86,1,0,55,16149,46,22,1220
12488,245,2,0,0,0,124,1,0,180,1165,40,19,700
12489,221,41,0,0,25,16,0,1,260,473,44,23,869
12490,217,41,1,0,0,2,1,1,256,14318,45,19,348
12491,245,2,16,0,0,0,1,0,211,15347,40,16,216
12492,289,109,0,0,13,12,0,0,195,16057,44,18,560
12493,245,2,0,0,0,0,1,0,223,3098,46,23,379
12494,493,41,0,0,38,101,0,0,190,6789,40,21,612
12495,175,24,0,5,25,252,0,0,180,12474,44,15,1416
12496,192,41,0,0,6,224,1,0,248,8453,42,23,75
12497,345,78,0,0,0,216,1,0,181,1629,40,14,426
12498,96,41,0,5,1,240,1,0,205,14931,23,3,30
12499,245,2,19,0,1,194,1,1,217,8258,46,15,374
12500,426,41,0,0,60,195,0,0,260,15279,46,19,729
12501,228,41,0,0,27,35,0,0,224,992,46,24,180
12502,392,41,0,0,6,22,0,1,3,963,40,23,1058
12503,25,94,0,0,0,228,0,0,245,8851,40,23,161
12504,493,41,0,0,38,101,0,0,180,6496,42,24,519
12505,493,41,0,0,38,101,0,0,195,6604,41,15,1321
12506,487,41,0,0,9,230,1,0,222,16027,40,23,455
12507,264,41,0,0,0,13,1,0,24,520,44,22,1303
12508,192,41,0,5,18,234,0,0,161,11254,40,23,1052
12509,493,41,0,5,38,46,0,0,186,5684,41,25,249
12510,149,41,0,0,27,24,0,0,217,18518,45,15,808
12511,221,41,0,5,38,113,0,0,201,14501,45,18,1312
12512,493,41,0,0,38,79,0,0,186,7723,45,25,1166
12513,154,41,0,0,8,187,0,0,219,4883,42,25,591
12514,289,109,0,0,23,29,0,0,170,16730,46,22,801
12515,221,41,0,0,27,262,0,0,217,6947,43,17,1227
12516,414,78,0,5,19,252,0,0,241,8551,40,10,788
12517,493,41,0,0,38,101,0,0,186,6501,46,15,1243
12518,231,41,0,0,15,90,0,0,173,9081,46,24,740
12519,429,130,0,0,2,259,0,1,77,18048,40,17,824
12520,487,41,0,5,78,199,0,1,206,11369,43,20,1371
12521,69,130,0,0,38,124,0,0,181,10940,43,16,1406
12522,415,40,0,6,0,0,1,0,222,15545,46,15,616
12523,254,41,0,5,13,85,0,1,249,18036,40,17,141
12524,501,94,0,0,0,240,1,1,228,1887,44,22,594
12525,213,41,1,0,15,13,0,1,217,6193,41,23,1247
12526,292,41,0,0,38,57,0,0,267,3725,46,16,669
12527,245,2,0,0,0,112,1,0,189,13936,44,22,1264
12528,487,41,0,0,60,232,1,1,237,15430,44,21,1243
12529,313,41,0,0,15,187,1,0,228,7244,41,22,780
12530,370,41,0,0,0,112,0,0,247,4992,40,25,1235
12531,392,41,0,0,6,29,1,0,216,923,41,15,534
12532,370,41,0,0,1,2,0,0,1,3218,45,25,575
12533,217,41,0,0,0,251,1,0,89,3709,42,18,245
12534,245,2,16,0,0,1,1,0,182,9348,40,15,455
12535,130,99,0,0,0,251,0,0,122,10163,44,19,458
12536,245,2,0,0,0,0,1,0,237,2044,41,24,440
12537,485,41,0,0,34,122,0,1,2,17190,45,21,129
12538,245,2,1,0,0,228,1,1,190,6902,42,15,1
12539,66,41,0,2,15,177,0,0,244,2942,42,15,1348
12540,493,41,0,5,38,46,0,0,195,5864,46,14,375
12541,297,122,0,0,27,183,0,0,165,5143,41,22,606
