,org,tld,ccs,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,day,month,hour
5575,187,3,16,1,13,2,1,0,182,1964,2,19,920
5576,405,26,0,0,11,238,0,1,203,6364,1,12,676
5577,292,90,0,0,16,223,0,0,178,3284,0,12,358
5578,325,47,0,4,2,185,0,0,151,2078,1,15,815
5579,386,26,0,0,35,99,1,0,161,3793,1,19,332
5580,81,90,0,0,35,134,0,0,104,653,3,18,1329
5581,151,24,0,4,13,57,1,0,192,7202,5,19,372
5582,121,104,0,0,24,134,0,0,164,551,3,12,835
5583,346,26,0,4,24,68,0,0,172,7596,5,16,858
5584,380,26,0,0,5,10,0,0,119,6288,1,11,1139
5585,22,26,0,0,67,214,1,0,178,3570,5,16,1147
5586,405,26,0,0,5,222,0,0,169,4981,4,16,961
5587,255,83,0,0,0,221,0,0,24,3186,2,20,1040
5588,255,83,0,0,0,221,1,0,24,3186,7,19,1137
5589,380,26,0,0,3,264,0,0,196,5074,7,12,349
5590,371,26,0,0,74,215,0,0,176,2025,1,16,598
5591,262,39,0,0,9,226,0,0,172,1464,1,9,1024
5592,187,3,0,0,13,109,1,0,140,815,2,14,687
5593,255,83,0,0,0,35,1,0,205,6016,7,15,475
5594,187,3,15,0,0,1,0,0,175,5008,6,14,584
5595,187,3,18,0,0,0,1,0,164,4856,3,13,442
5596,305,26,0,0,0,10,1,0,177,8025,5,11,1102
5597,72,26,0,0,67,199,0,0,169,1022,1,14,672
5598,378,7,0,3,0,109,0,0,169,6367,7,19,989
5599,305,26,0,0,0,274,1,1,183,7731,5,19,1303
5600,22,58,0,1,0,0,0,0,228,5108,7,14,246
5601,405,26,0,0,14,251,1,0,54,6456,2,15,989
5602,187,3,0,0,1,221,1,0,174,754,5,20,562
5603,123,36,0,0,11,275,1,0,150,6933,7,12,1363
5604,82,58,0,4,35,46,0,0,172,1718,7,20,741
5605,187,3,1,0,1,221,1,0,140,6330,6,10,174
5606,384,14,0,4,11,214,0,0,164,2259,6,10,509
5607,224,26,0,0,67,185,0,0,13,1162,5,12,1038
5608,187,3,13,0,0,221,1,0,169,6723,3,19,555
5609,386,26,0,4,35,46,0,0,159,2999,2,14,546
5610,187,3,0,0,0,0,1,0,12,5606,1,20,325
5611,85,58,0,0,0,256,1,0,180,5595,7,20,1402
5612,137,26,0,0,35,68,0,0,151,404,5,16,778
5613,187,3,0,0,1,245,1,0,150,6728,6,20,708
5614,384,14,0,4,36,264,0,0,171,5282,1,16,1277
5615,384,41,0,4,71,130,1,0,175,1245,7,16,1024
5616,255,83,0,4,1,109,1,0,203,690,5,15,216
5617,8,78,0,0,0,233,0,0,169,5887,5,20,1411
5618,380,26,0,0,6,3,0,0,31,6414,4,19,1100
5619,380,26,0,0,2,264,0,0,79,6077,4,18,1128
5620,83,102,0,0,55,71,0,0,229,4585,3,12,184
5621,238,26,0,4,46,167,0,0,209,8060,7,13,1208
5622,141,26,0,4,20,7,0,0,161,5763,1,10,1175
5623,163,26,0,0,24,138,1,0,178,1759,7,10,299
5624,72,26,0,0,67,176,0,0,171,1347,1,13,384
5625,81,90,0,0,15,276,1,1,173,272,7,12,52
5626,241,26,0,0,0,13,0,0,186,4875,1,17,1135
5627,241,26,0,0,24,68,1,0,185,6100,5,16,1135
5628,214,26,0,0,14,42,0,1,7,387,6,12,874
5629,187,3,1,1,0,0,0,0,183,3832,7,11,1014
5630,187,3,13,0,0,245,1,0,173,8519,2,12,277
5631,187,3,0,0,1,233,1,0,206,1584,1,18,941
5632,386,26,0,0,35,99,0,0,161,3566,3,13,440
5633,386,26,0,4,35,35,0,0,145,3942,2,13,107
5634,187,3,0,0,24,57,1,0,182,8131,5,10,671
5635,231,26,0,0,24,57,0,0,127,8053,2,17,1261
5636,171,26,0,0,71,185,1,0,138,7614,5,9,127
5637,292,90,0,0,15,214,0,0,208,2619,0,9,373
5638,187,3,0,1,0,0,0,0,183,3832,7,11,39
5639,255,83,0,0,0,256,1,0,114,4161,2,19,1243
5640,255,83,0,0,0,221,0,0,24,2493,7,20,64
5641,255,83,0,0,0,13,1,0,203,5242,1,16,477
5642,292,90,0,0,17,218,0,0,190,2776,0,16,356
5643,171,26,0,0,35,134,0,0,150,921,7,11,201
5644,386,26,0,0,35,99,0,0,159,3442,2,12,1370
5645,241,26,0,0,13,35,0,0,161,7176,5,14,1135
5646,187,3,1,6,0,1,1,0,112,3564,7,10,967
5647,62,40,0,1,0,233,0,0,231,1488,6,19,1210
5648,319,84,0,0,71,235,0,1,149,4615,6,1,785
5649,114,90,0,0,57,156,0,1,11,5444,7,17,28
5650,187,3,0,0,1,267,1,0,13,8124,2,19,1275
5651,225,45,0,1,0,0,0,0,104,5108,3,20,793
5652,378,7,0,3,0,109,0,0,169,6367,5,16,1149
5653,403,84,0,6,0,267,1,0,151,5899,5,13,1217
5654,292,90,0,0,16,216,0,0,172,2638,0,13,263
5655,405,26,0,0,6,224,1,0,199,5182,2,15,754
5656,86,26,0,0,71,203,0,0,76,5905,7,20,426
5657,255,83,0,6,0,1,0,0,149,7870,7,20,1189
5658,241,26,0,0,35,46,0,0,182,7277,7,9,135
5659,369,26,0,4,13,233,0,0,171,4603,3,10,780
5660,255,83,0,3,0,109,1,0,209,8187,6,16,1198
5661,380,26,0,0,35,134,0,0,140,1310,5,18,1370
5662,141,26,0,4,23,20,0,0,150,6254,7,10,220
5663,187,3,1,0,1,207,1,0,231,7164,7,20,532
5664,353,26,0,0,57,185,0,0,30,5551,2,20,331
5665,260,26,0,0,2,176,0,0,150,4570,2,17,1399
5666,187,3,16,2,0,0,0,0,179,1101,2,19,427
5667,405,26,0,0,20,271,0,0,63,7124,5,20,1128
5668,187,3,1,0,0,0,0,0,185,775,7,20,306
5669,49,90,0,0,35,119,0,0,227,5438,7,16,429
5670,187,3,0,2,0,0,0,0,107,5901,6,20,368
5671,385,52,0,0,13,46,1,0,209,8452,7,3,782
5672,255,83,0,0,0,221,0,0,24,2731,2,20,1327
5673,316,31,0,0,29,17,0,0,157,7640,5,10,319
5674,380,26,0,0,12,42,0,0,2,7671,7,16,1362
5675,187,3,0,0,1,256,0,0,87,5451,6,20,58
5676,387,91,0,0,0,119,1,0,180,5244,5,11,42
5677,325,47,0,4,51,16,0,0,172,4190,4,17,494
5678,405,26,0,0,16,254,0,0,71,6621,1,20,4
5679,83,65,0,4,2,205,0,0,153,1941,5,12,870
5680,167,26,0,6,0,184,0,0,188,1747,7,16,642
5681,405,26,0,0,15,259,1,0,4,6729,4,14,1031
5682,81,90,0,0,46,126,1,0,112,962,7,12,1104
5683,392,90,0,2,0,0,0,0,169,5108,1,17,1218
5684,292,90,0,0,17,216,0,0,177,2924,0,17,285
5685,392,90,0,2,0,0,0,0,150,5108,6,18,937
5686,405,26,0,0,16,255,0,0,207,6687,5,11,763
5687,325,47,0,4,15,227,0,0,165,4303,7,9,555
5688,255,83,0,0,0,221,0,0,24,3905,7,16,1197
5689,405,26,0,0,12,249,1,0,204,6216,3,14,802
5690,156,26,0,1,0,0,0,0,143,5108,5,9,414
5691,255,83,0,1,0,0,1,0,45,4655,1,14,330
5692,167,26,0,0,46,89,1,0,171,502,4,20,114
5693,187,3,18,0,0,256,1,0,172,8353,1,12,397
5694,167,26,0,4,13,24,0,0,174,5472,6,14,760
5695,246,26,0,0,1,196,1,0,96,950,0,14,937
5696,246,26,0,5,1,223,1,0,104,1136,0,14,618
5697,187,3,0,0,0,1,0,0,134,1042,1,20,484
5698,258,26,0,0,7,248,1,0,205,2928,4,12,181
5699,163,26,0,0,10,242,0,0,218,7347,6,14,393
5700,187,3,0,0,0,233,1,0,150,2125,6,13,705
5701,386,26,0,0,35,99,0,0,161,3889,4,18,301
5702,187,3,0,0,0,1,1,0,173,585,2,13,562
5703,22,58,0,0,57,22,0,0,153,6347,3,16,7
5704,292,90,0,0,17,225,0,0,172,3085,0,16,292
5705,246,26,0,0,1,200,1,0,104,1263,0,16,937
5706,151,26,0,4,1,245,1,0,175,8699,5,11,1433
5707,255,83,0,0,1,109,0,0,173,7174,4,18,478
5708,121,104,0,0,35,176,0,0,185,1271,3,20,589
5709,108,78,0,0,35,216,0,0,177,2381,7,18,898
5710,325,47,0,4,56,17,0,0,208,4206,6,10,258
5711,187,3,13,0,0,0,1,0,140,5035,5,12,455
5712,170,84,0,0,2,218,1,0,177,319,5,18,1053
5713,255,83,0,0,0,221,0,0,24,2800,2,18,91
5714,151,26,0,4,0,0,0,0,171,3992,2,10,143
5715,163,26,0,0,9,242,0,1,161,7313,3,17,1413
5716,187,3,19,1,0,0,0,0,185,6065,7,20,654
5717,377,82,0,3,0,207,0,0,179,1181,7,19,1155
5718,187,3,0,0,0,0,1,0,149,8083,6,13,1415
5719,255,83,0,0,0,221,1,0,24,3276,1,13,117
5720,108,78,0,0,11,158,1,1,174,1448,2,15,319
5721,255,83,0,1,0,24,1,0,176,7966,3,9,74
5722,187,3,13,0,1,24,1,0,149,8109,6,19,698
5723,380,26,0,0,67,268,0,0,233,5526,1,19,1147
5724,287,26,0,0,25,254,0,0,153,1694,4,15,1362
5725,187,3,1,0,0,109,1,0,173,8467,7,10,537
5726,81,90,0,0,46,126,1,0,194,1208,1,12,1141
5727,258,26,0,0,2,273,1,0,17,4260,1,15,1091
5728,325,47,0,4,67,68,0,0,215,7414,5,16,1169
5729,255,83,0,0,0,221,0,0,24,4302,6,20,120
5730,250,26,0,0,0,0,1,1,164,3280,4,10,302
5731,292,90,0,0,17,216,0,0,164,2645,0,10,541
5732,386,26,0,0,35,99,0,0,194,3679,5,10,561
5733,81,90,0,0,46,126,1,0,177,1031,2,12,247
5734,380,26,0,0,36,169,0,0,180,8587,5,20,882
5735,292,90,0,0,17,216,0,0,180,2711,0,20,449
5736,126,14,0,4,19,220,0,0,188,2468,3,16,275
5737,386,26,0,0,35,99,1,0,161,3616,3,19,292
5738,163,26,0,0,10,243,0,1,161,7412,3,10,188
5739,167,26,0,4,13,24,0,0,163,5545,6,13,1142
5740,136,26,0,0,35,68,0,0,150,6997,7,18,381
5741,255,83,0,0,0,221,1,0,24,2844,2,11,210
5742,386,26,0,4,35,35,0,0,153,3922,1,13,1359
5743,255,83,0,4,0,221,1,0,206,1411,1,8,787
5744,218,26,0,0,20,271,1,1,208,851,6,13,1421
5745,255,83,0,4,0,0,1,0,34,151,1,17,1225
5746,405,26,0,0,12,250,0,0,2,6401,4,15,54
5747,197,26,0,4,6,41,1,1,185,5927,6,16,233
5748,380,26,0,0,31,190,1,1,186,23,4,10,542
5749,156,26,0,1,0,0,0,0,87,5108,2,16,1384
5750,255,83,0,0,0,245,0,0,224,1931,5,20,1330
5751,218,26,0,0,71,130,0,0,173,2048,1,10,1302
5752,170,26,0,0,46,130,0,0,194,7450,2,11,1104
5753,151,26,0,4,1,245,1,0,182,7213,7,13,124
5754,258,26,0,0,12,10,1,0,232,4613,5,15,1166
5755,269,58,0,0,13,138,0,0,183,1595,5,13,1174
5756,167,26,0,0,46,89,0,0,207,443,4,14,488
5757,114,90,0,0,16,263,0,1,104,771,6,15,380
5758,171,26,0,0,1,78,0,0,167,8193,1,16,236
5759,255,83,0,0,0,221,0,0,24,2815,2,16,1288
5760,196,5,0,4,0,0,1,0,165,1831,7,17,1359
5761,187,3,0,0,0,109,1,1,173,1278,2,18,244
5762,83,102,0,0,20,26,0,0,176,2364,2,9,220
5763,218,26,0,0,20,271,1,1,13,843,6,11,1075
5764,380,26,0,0,33,161,0,1,194,8524,7,10,689
5765,386,26,0,0,35,99,0,0,163,3623,7,13,177
5766,171,26,0,0,24,119,0,0,138,570,3,17,491
5767,187,3,1,0,13,2,1,0,150,8288,6,10,978
5768,233,26,0,4,2,176,0,0,178,8558,5,17,48
5769,292,90,0,0,17,220,0,0,178,3925,0,17,283
5770,187,3,13,0,0,207,1,0,179,6536,2,18,173
5771,171,26,0,0,1,147,0,0,172,1615,7,16,334
5772,187,3,13,0,0,0,1,0,134,138,2,20,883
5773,380,26,0,0,10,42,0,0,70,8216,3,20,197
5774,386,26,0,0,35,99,0,0,159,3449,5,18,212
5775,197,26,0,4,24,256,1,0,205,4745,2,15,781
5776,405,26,0,0,15,252,0,0,4,6431,4,11,71
5777,127,26,0,0,1,233,1,0,167,5109,4,19,1252
5778,22,58,0,0,1,46,0,0,176,5383,5,11,547
5779,102,119,0,0,1,222,0,0,23,5235,7,9,600
5780,187,3,1,0,0,184,0,0,112,4078,7,18,620
5781,292,90,0,0,17,229,0,0,178,3775,0,18,372
5782,22,26,0,0,67,223,1,0,176,4024,6,12,641
5783,187,3,13,2,0,0,0,0,59,5901,7,10,1398
5784,256,26,0,0,12,228,0,0,195,1468,1,9,1119
5785,121,104,0,0,35,176,1,0,196,1275,2,20,756
5786,305,26,0,0,2,6,1,0,29,8619,5,15,762
5787,187,3,0,0,0,184,1,0,212,6161,6,10,467
5788,316,31,0,0,29,15,0,0,190,7702,2,10,166
5789,255,83,0,0,0,221,0,0,24,3545,5,18,1394
5790,110,58,0,0,1,218,0,0,18,1620,5,10,279
5791,187,3,19,0,0,196,1,0,149,1490,5,13,309
5792,246,26,0,5,1,225,1,0,104,1387,0,13,649
5793,187,3,1,0,0,0,1,0,134,1113,5,13,560
5794,187,3,16,1,0,1,0,0,169,1707,5,9,260
5795,380,26,0,0,10,56,0,0,63,8285,4,9,1365
5796,255,83,0,0,0,221,1,0,24,3061,3,11,1280
5797,375,26,0,4,13,207,0,0,96,897,2,9,1341
5798,187,3,1,0,0,0,1,0,192,1618,2,10,148
5799,386,26,0,0,35,99,0,0,164,3646,5,16,1163
5800,255,83,0,1,0,24,1,0,176,7968,7,16,89
5801,187,3,16,0,13,184,1,0,4,1678,2,18,477
5802,241,26,0,0,24,89,0,0,185,6469,5,9,1418
5803,371,26,0,0,13,89,0,0,203,4900,5,20,897
5804,218,26,0,0,67,130,1,1,163,4871,1,18,421
5805,22,58,0,1,0,0,0,0,164,5108,1,15,95
5806,114,90,0,0,15,259,0,0,172,615,6,10,321
5807,142,26,0,4,35,196,0,0,149,1496,5,17,1168
5808,305,26,0,0,2,12,1,0,188,8121,4,15,486
5809,380,26,0,0,36,159,0,0,16,8507,3,15,789
5810,246,26,0,0,1,204,1,0,104,1501,0,15,431
5811,292,90,0,0,17,220,0,0,177,2786,0,15,334
5812,255,83,0,0,0,221,1,0,24,4001,7,12,1256
5813,392,90,0,2,0,0,0,0,165,5108,7,14,1217
5814,405,26,0,0,17,263,0,0,225,6929,2,11,854
5815,107,81,0,4,13,46,1,0,132,8605,1,11,208
5816,218,26,0,0,17,264,0,1,186,1923,6,19,286
5817,287,26,0,0,7,217,1,0,219,448,4,12,1031
5818,371,26,0,0,3,232,0,0,197,7818,1,14,422
5819,384,14,0,4,41,6,0,0,157,5017,4,16,1167
5820,386,26,0,0,35,99,0,0,194,3674,5,10,821
5821,405,26,0,0,74,214,0,0,217,4575,3,12,641
5822,255,83,0,0,57,219,1,0,167,1585,0,12,955
5823,107,70,0,1,0,0,0,0,180,5108,1,19,1055
5824,262,39,0,0,1,233,0,0,216,807,3,12,6
5825,217,58,0,4,0,109,0,0,199,2733,6,18,471
5826,405,26,0,0,12,247,0,0,173,6258,1,13,48
5827,255,83,0,4,0,256,1,1,145,2018,3,9,222
5828,255,83,0,4,1,207,1,0,143,5868,0,9,277
5829,0,26,0,4,0,24,1,0,164,2102,7,11,1170
5830,255,83,0,6,0,0,0,0,45,125,3,10,955
5831,83,102,0,0,21,20,0,0,176,2207,7,17,1172
5832,81,90,0,0,35,138,0,0,149,1807,2,12,465
5833,187,3,0,0,0,184,1,0,165,6340,4,19,795
5834,252,26,0,0,0,221,0,0,176,5852,4,13,1290
5835,187,3,13,0,0,1,1,0,161,1851,1,13,424
5836,22,58,0,1,0,0,0,0,174,5108,6,14,101
5837,187,3,1,0,0,233,0,0,161,1526,3,13,8
5838,187,3,1,0,0,233,1,0,138,6917,7,20,207
5839,72,26,0,4,67,130,0,0,176,6454,1,10,653
5840,347,40,0,4,67,35,1,0,178,2290,1,13,490
5841,187,3,20,1,0,0,0,0,167,8211,6,11,1408
5842,405,26,0,0,18,262,0,0,231,6930,7,12,1089
5843,370,26,0,4,2,147,1,0,149,8538,4,13,1027
5844,405,26,0,0,9,239,0,0,220,5667,7,13,645
5845,187,3,0,0,13,267,1,0,194,7903,6,18,1419
5846,255,83,0,0,0,221,0,0,24,2987,4,19,1000
5847,62,40,0,1,0,0,0,0,210,4933,2,12,371
5848,305,26,0,0,24,89,1,0,184,4113,3,16,335
5849,181,120,0,0,2,217,0,0,188,696,7,19,847
5850,218,26,0,0,36,265,0,0,205,5565,7,14,532
5851,227,69,0,0,1,233,0,0,169,4061,7,14,125
5852,62,40,0,1,0,0,1,0,163,1637,1,18,143
5853,187,3,0,0,0,0,0,0,132,826,2,20,376
5854,386,26,0,0,35,99,0,0,194,3679,5,10,441
5855,83,102,0,0,22,37,0,0,159,3080,7,20,1061
5856,386,26,0,0,35,99,0,0,161,3445,6,14,504
5857,187,3,1,0,0,233,1,0,76,5298,5,10,293
5858,151,26,0,4,1,245,1,0,206,5808,5,11,149
5859,225,45,0,1,0,0,0,0,56,5108,5,15,589
5860,203,26,0,0,7,216,0,0,164,8466,1,16,125
5861,237,26,0,0,17,19,0,0,68,994,7,10,549
5862,256,26,0,0,12,228,0,0,187,1440,5,9,196
5863,121,88,0,0,67,208,0,0,164,4638,5,14,269
5864,305,26,0,0,2,17,1,0,213,8019,6,15,1107
5865,187,3,0,0,0,267,0,0,193,5864,2,12,628
5866,5,90,0,0,1,199,0,0,206,4159,7,10,465
5867,187,3,1,0,0,0,1,0,169,6658,6,12,415
5868,385,52,0,0,13,126,1,0,143,119,7,14,129
5869,5,90,0,0,1,237,0,0,176,5076,2,10,1304
5870,187,3,13,2,0,0,0,0,218,483,5,19,474
5871,305,26,0,0,1,6,1,1,186,7733,5,19,1028
5872,218,26,0,0,71,134,1,1,173,4337,4,18,1283
5873,371,26,0,0,13,46,0,0,24,4549,5,20,3
5874,167,26,0,4,57,167,0,0,163,8364,3,17,617
5875,268,26,0,3,0,1,0,0,104,2799,6,19,20
5876,187,3,1,0,0,1,1,0,6,7777,5,10,448
5877,187,3,15,2,0,0,0,0,103,5900,7,11,1384
5878,187,3,0,0,13,256,0,0,185,5921,2,13,458
5879,108,78,0,0,7,123,1,1,175,1127,7,9,614
5880,380,26,0,0,5,276,0,0,68,6062,4,11,1126
5881,380,26,0,0,2,234,1,0,214,4752,6,20,1120
5882,405,26,0,0,16,255,0,0,53,6710,1,10,1388
5883,20,26,0,0,24,176,0,0,46,8673,6,18,31
5884,187,3,18,0,0,0,1,0,174,8349,1,18,216
5885,386,26,0,4,35,46,0,0,159,2985,3,14,694
5886,22,26,0,1,0,0,0,0,163,5108,1,14,1289
5887,255,83,0,0,0,221,0,0,24,2738,2,11,1169
5888,386,26,0,0,35,99,0,0,163,3676,6,19,1120
5889,81,90,0,0,35,138,0,0,76,2120,1,12,567
5890,187,3,17,0,1,267,1,0,188,229,5,19,503
5891,380,26,0,0,67,219,0,0,193,3932,6,20,777
5892,260,26,0,0,35,196,0,0,138,4508,7,12,241
5893,255,83,0,3,0,109,1,0,16,1589,2,18,654
5894,302,26,0,0,6,215,0,0,230,1873,6,20,647
5895,218,26,0,0,3,200,1,1,183,5083,4,13,680
5896,151,26,0,4,1,245,1,0,193,7918,6,16,1204
5897,245,16,1,0,0,267,1,0,34,5030,6,9,598
5898,187,3,0,0,0,0,1,0,216,4769,5,10,365
5899,121,104,0,0,35,176,0,0,202,1299,3,18,698
5900,171,26,0,0,13,267,0,0,164,157,5,11,52
5901,287,26,0,1,0,0,0,0,190,5108,7,12,278
5902,305,26,0,0,1,5,1,0,209,7728,2,20,1276
5903,187,3,0,0,0,147,1,0,153,1420,2,12,1433
5904,81,90,0,0,35,167,0,0,212,974,2,19,462
5905,107,19,0,0,15,276,1,0,214,5834,1,16,706
5906,386,26,0,0,24,99,0,0,163,3600,2,19,1434
5907,256,26,0,0,14,230,0,0,175,1553,7,9,1121
5908,43,26,0,0,2,147,0,0,175,1141,5,13,1378
5909,258,26,0,0,15,263,1,0,192,3866,2,16,144
5910,22,26,0,0,7,229,0,0,145,4917,5,13,962
5911,259,11,0,0,74,226,0,0,153,2042,2,17,1065
5912,197,26,0,4,5,16,0,0,178,6114,6,14,1365
5913,187,3,20,0,0,89,0,0,173,1547,7,18,427
5914,81,90,0,0,35,185,1,0,150,3035,2,20,305
5915,386,26,0,0,35,99,0,0,161,3592,2,20,493
5916,72,26,0,0,0,233,1,0,151,6246,2,19,335
5917,83,102,0,0,21,27,0,0,195,3269,5,16,211
5918,187,3,1,1,0,0,0,0,183,3832,7,11,1014
5919,252,26,0,0,0,245,0,0,190,266,5,13,397
5920,107,70,0,1,0,0,0,0,185,5108,7,16,22
5921,302,26,0,0,14,243,0,0,172,1236,5,16,1283
5922,386,26,0,0,35,99,0,0,159,3440,5,13,114
5923,82,58,0,4,46,99,0,0,149,2179,5,14,806
5924,262,39,0,0,17,266,0,0,192,5175,7,17,66
5925,165,26,0,0,0,0,1,0,112,8384,4,16,160
5926,187,3,0,0,0,46,1,0,104,257,1,10,611
5927,187,3,1,0,0,184,1,0,127,266,2,12,393
5928,292,90,0,0,16,220,0,0,178,3189,0,12,353
5929,399,26,0,4,0,221,0,0,199,1066,5,16,1290
5930,292,90,0,0,16,229,0,0,178,3425,0,16,355
5931,187,3,0,0,13,256,0,0,213,5959,5,13,531
5932,292,90,0,0,17,216,0,0,176,2710,0,13,303
5933,292,90,0,0,16,210,0,0,178,2720,6,10,385
5934,262,39,0,0,1,233,0,0,177,587,5,15,1085
5935,386,26,0,0,35,99,0,0,159,3672,3,14,562
5936,255,83,0,4,0,109,1,0,203,811,1,11,1364
5937,187,3,13,2,0,0,0,0,90,5901,7,10,1388
5938,255,83,0,6,0,1,1,0,96,7020,1,20,1260
5939,187,3,0,0,0,233,1,0,150,3767,5,16,498
5940,405,26,0,0,11,249,1,0,221,6313,1,12,960
5941,218,26,0,0,67,99,0,0,157,2151,5,9,826
5942,137,26,0,0,35,68,0,0,153,368,1,17,898
5943,22,58,0,1,0,0,0,0,198,5108,6,13,1017
5944,359,24,0,0,0,130,0,0,167,8634,6,17,655
5945,305,26,0,0,2,23,0,1,175,8322,1,18,1426
5946,155,26,0,1,0,0,0,0,112,5108,7,20,5
5947,187,3,0,2,0,0,1,0,222,2872,5,18,456
5948,74,26,0,0,9,237,0,0,179,5668,6,12,677
5949,104,26,1,0,1,68,0,0,193,7327,2,11,596
5950,187,3,0,0,0,184,1,0,196,6149,5,18,383
5951,187,3,0,6,0,184,1,0,120,667,5,18,294
5952,305,26,0,0,1,3,1,0,232,8056,2,16,1296
5953,187,3,13,2,0,0,0,0,168,8310,2,19,1406
5954,121,42,0,0,24,210,1,0,176,3360,4,20,512
5955,378,7,0,3,0,109,0,0,169,6325,5,16,1148
5956,197,26,0,4,0,29,1,1,187,7386,1,12,1390
5957,405,26,0,0,5,222,1,0,231,5084,2,16,863
5958,255,83,0,1,0,0,1,0,45,4658,6,10,1212
5959,82,58,0,4,57,46,1,0,175,6521,1,13,312
5960,83,102,0,0,18,25,0,0,185,2855,5,16,1162
5961,21,8,0,3,0,109,1,0,194,1016,2,20,966
5962,187,3,1,2,0,267,0,0,182,1405,7,20,1050
5963,384,41,0,4,57,126,0,0,134,56,2,11,1232
5964,81,90,0,0,11,261,0,0,173,6290,2,16,412
5965,386,26,0,0,35,78,0,0,151,4268,1,14,204
5966,210,24,0,0,1,57,1,0,145,956,5,18,1403
5967,386,26,0,0,24,99,0,0,163,3592,4,20,788
5968,262,39,0,0,1,233,0,0,180,606,5,15,41
5969,384,41,0,4,71,126,1,0,164,458,4,11,918
5970,82,58,0,4,19,229,1,0,168,7091,1,20,712
5971,386,26,0,0,35,99,0,0,159,3430,5,13,116
5972,187,3,15,0,13,13,1,0,171,663,2,19,636
5973,405,26,0,0,74,214,0,0,149,4564,4,14,757
5974,405,26,0,0,9,241,1,0,164,5915,3,13,616
5975,255,83,0,0,35,68,0,0,149,8206,6,19,1058
5976,386,26,0,0,35,99,0,0,159,3452,5,20,1173
5977,380,26,0,0,30,154,0,1,207,8494,5,15,532
5978,187,3,0,0,0,0,1,0,167,5607,1,13,713
5979,241,26,0,0,24,78,0,0,151,6188,2,16,458
5980,187,3,21,0,0,109,1,0,112,3919,7,13,232
5981,405,26,0,0,5,220,1,0,196,4868,4,12,886
5982,24,23,0,4,57,214,0,0,190,5376,6,15,1073
5983,22,58,0,1,0,0,0,0,172,5108,6,19,1167
5984,307,26,0,0,11,275,0,0,179,7172,7,12,703
5985,187,3,3,0,0,0,1,0,151,6157,2,13,323
5986,386,26,0,0,35,99,0,0,163,3539,1,20,287
5987,405,26,0,0,22,43,1,0,219,8360,7,16,999
5988,187,3,18,0,13,89,1,0,182,717,4,10,379
5989,255,83,0,4,0,207,0,0,168,7278,2,9,859
5990,22,58,0,1,0,233,0,0,186,1551,1,10,127
5991,218,26,0,0,50,75,1,1,164,1211,2,13,1377
5992,142,26,0,4,46,275,0,0,159,6312,1,16,582
5993,81,90,0,0,46,134,1,1,167,1816,7,18,141
5994,121,104,0,0,24,134,0,0,161,535,1,18,1321
5995,292,90,0,0,17,216,0,0,185,2660,0,18,307
5996,187,3,13,0,0,233,0,0,200,5602,1,19,261
5997,187,3,18,0,1,1,1,0,232,799,2,10,1365
5998,292,90,0,0,16,210,0,0,178,2692,6,14,379
5999,353,26,0,0,71,199,0,0,217,4226,5,16,440
6000,15,54,0,0,0,245,1,0,183,6303,6,14,437
6001,22,58,0,1,0,0,0,0,151,5108,1,16,25
6002,380,26,0,0,30,144,0,0,213,8365,3,15,869
6003,5,90,0,0,1,199,1,0,161,2813,3,14,490
6004,325,47,0,4,21,232,0,0,11,1937,4,14,302
6005,380,26,0,0,5,10,0,0,3,6306,5,11,1224
6006,325,47,0,4,11,217,0,0,164,3941,1,13,390
6007,293,26,0,0,0,256,1,1,184,5564,7,20,140
6008,270,41,0,0,57,218,1,0,177,4364,4,12,828
6009,187,3,13,0,0,0,1,1,159,4746,2,15,284
6010,22,58,0,1,0,0,0,0,165,5108,5,9,13
6011,187,3,1,0,0,0,0,1,132,8377,1,11,339
6012,167,26,0,0,0,57,0,0,18,6292,5,9,390
6013,179,26,0,0,5,247,1,0,18,8356,5,15,1365
6014,246,26,0,5,1,223,1,0,104,1134,0,15,443
6015,71,26,0,0,67,167,0,0,56,3947,1,14,809
6016,141,26,0,4,3,253,0,0,5,4895,6,20,464
6017,258,26,0,0,10,261,1,0,197,3575,7,16,1117
6018,255,83,0,6,0,0,1,1,172,4495,0,16,207
6019,187,3,0,0,0,99,1,0,112,303,6,10,662
6020,165,26,0,0,8,239,0,0,204,4725,2,10,690
6021,81,90,0,0,35,176,1,0,222,2501,2,19,790
6022,162,26,1,0,24,89,0,0,199,4493,3,15,345
6023,107,43,0,4,35,226,0,0,132,3453,6,16,903
6024,22,26,0,1,0,0,0,0,177,5108,4,17,1304
6025,405,26,0,0,18,264,0,0,2,7143,1,20,966
6026,290,26,0,0,13,221,0,0,163,4909,2,16,172
6027,386,26,0,0,35,99,1,0,163,3653,3,19,1281
6028,292,90,0,0,17,223,0,0,178,3257,0,19,354
6029,151,26,0,4,1,233,1,0,221,7491,1,20,1275
6030,22,26,0,1,0,0,0,0,140,5108,3,9,9
6031,266,58,0,3,0,0,1,0,120,4236,0,9,180
6032,72,26,0,0,67,176,0,0,171,1347,1,13,397
6033,121,116,0,4,11,228,0,1,205,6881,6,16,475
6034,329,50,0,4,0,109,0,0,157,5147,1,14,1023
6035,187,3,0,0,13,207,1,0,207,7216,6,14,299
6036,121,42,0,0,24,176,1,0,143,5370,1,11,945
